Sample in Buffer,Sample in Window,TRIGGER,i_core_v_mcu/i_soc_domain/fc_subsystem_i/lFC_CORE/instr_rdata_i[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX
51888,51888,0,01414902
51889,51889,0,11018082
51890,51890,0,00000000
51891,51891,0,ce06ca26
51892,51892,0,00000000
51893,51893,0,078547b2
51894,51894,0,47b2c63e
51895,51895,0,fcf478e3
51896,51896,0,00000000
51897,51897,0,00000000
51898,51898,0,f819c783
51899,51899,0,00000000
51900,51900,0,0828e789
51901,51901,0,00000000
51902,51902,0,074a2783
51903,51903,0,01578863
51904,51904,0,1c0087b7
51905,51905,0,08078793
51906,51906,0,00000000
51907,51907,0,00000000
51908,51908,0,00000000
51909,51909,0,00000000
51910,51910,0,00000000
51911,51911,0,f6a4c783
51912,51912,0,f0efe399
51913,51913,0,4783e46f
51914,51914,0,e399f689
51915,51915,0,00000000
51916,51916,0,d4227179
51917,51917,0,1c07e437
51918,51918,0,f8044783
51919,51919,0,00000000
51920,51920,0,d226d606
51921,51921,0,ce4ed04a
51922,51922,0,000107a3
51923,51923,0,00000000
51924,51924,0,6c634719
51925,51925,0,00000000
51926,51926,0,173704f7
51927,51927,0,078a1a00
51928,51928,0,09470713
51929,51929,0,439c97ba
51930,51930,0,00000000
51931,51931,0,f8040413
51932,51932,0,00f10613
51933,51933,0,00000000
51934,51934,0,45014585
51935,51935,0,00000000
51936,51936,0,00ef8782
51937,51937,0,47854e50
51938,51938,0,00000000
51939,51939,0,00ef8782
51940,51940,0,47854e50
51941,51941,0,02f51963
51942,51942,0,27b7bfc5
51943,51943,0,87930034
51944,51944,0,953e0417
51945,51945,0,591c051e
51946,51946,0,c7998b85
51947,51947,0,00000000
51948,51948,0,03454783
51949,51949,0,00000000
51950,51950,0,00234505
51951,51951,0,00000000
51952,51952,0,00000000
51953,51953,0,00000000
51954,51954,0,00000000
51955,51955,0,80824501
51956,51956,0,ca09832a
51957,51957,0,00058383
51958,51958,0,47854e50
51959,51959,0,02f51963
51960,51960,0,00f14703
51961,51961,0,05300793
51962,51962,0,50b2f6e7
51963,51963,0,54925422
51964,51964,0,49f25902
51965,51965,0,80826145
51966,51966,0,00000000
51967,51967,0,49f000ef
51968,51968,0,00000000
51969,51969,0,16e34785
51970,51970,0,4783e46f
51971,51971,0,e399f689
51972,51972,0,d24ff0ef
51973,51973,0,078547b2
51974,51974,0,00000000
51975,51975,0,00000000
51976,51976,0,c6061141
51977,51977,0,c226c422
51978,51978,0,00efc04a
51979,51979,0,00000000
51980,51980,0,c55177a0
51981,51981,0,00000000
51982,51982,0,e7b74405
51983,51983,0,1a1077b7
51984,51984,0,751343e8
51985,51985,0,80820ff5
51986,51986,0,1a1077b7
51987,51987,0,8082c7a8
51988,51988,0,00000000
51989,51989,0,00000000
51990,51990,0,00000000
51991,51991,0,00000000
51992,51992,0,c55177a0
51993,51993,0,e7b74405
51994,51994,0,80a31c07
51995,51995,0,40b2b581
51996,51996,0,44924422
51997,51997,0,01414902
51998,51998,0,11018082
51999,51999,0,00000000
52000,52000,0,ce06ca26
52001,52001,0,00000000
52002,52002,0,078547b2
52003,52003,0,47b2c63e
52004,52004,0,fcf478e3
52005,52005,0,00000000
52006,52006,0,00000000
52007,52007,0,f819c783
52008,52008,0,00000000
52009,52009,0,0828e789
52010,52010,0,00000000
52011,52011,0,074a2783
52012,52012,0,01578863
52013,52013,0,1c0087b7
52014,52014,0,08078793
52015,52015,0,00000000
52016,52016,0,00000000
52017,52017,0,00000000
52018,52018,0,00000000
52019,52019,0,00000000
52020,52020,0,f6a4c783
52021,52021,0,f0efe399
52022,52022,0,4783e46f
52023,52023,0,e399f689
52024,52024,0,00000000
52025,52025,0,d4227179
52026,52026,0,1c07e437
52027,52027,0,f8044783
52028,52028,0,00000000
52029,52029,0,d226d606
52030,52030,0,ce4ed04a
52031,52031,0,000107a3
52032,52032,0,00000000
52033,52033,0,6c634719
52034,52034,0,00000000
52035,52035,0,173704f7
52036,52036,0,078a1a00
52037,52037,0,09470713
52038,52038,0,439c97ba
52039,52039,0,00000000
52040,52040,0,f8040413
52041,52041,0,00f10613
52042,52042,0,00000000
52043,52043,0,45014585
52044,52044,0,00000000
52045,52045,0,00ef8782
52046,52046,0,47854e50
52047,52047,0,00000000
52048,52048,0,00ef8782
52049,52049,0,47854e50
52050,52050,0,02f51963
52051,52051,0,27b7bfc5
52052,52052,0,87930034
52053,52053,0,953e0417
52054,52054,0,591c051e
52055,52055,0,c7998b85
52056,52056,0,00000000
52057,52057,0,03454783
52058,52058,0,00000000
52059,52059,0,00234505
52060,52060,0,00000000
52061,52061,0,00000000
52062,52062,0,00000000
52063,52063,0,00000000
52064,52064,0,80824501
52065,52065,0,ca09832a
52066,52066,0,00058383
52067,52067,0,47854e50
52068,52068,0,02f51963
52069,52069,0,00f14703
52070,52070,0,05300793
52071,52071,0,50b2f6e7
52072,52072,0,54925422
52073,52073,0,49f25902
52074,52074,0,80826145
52075,52075,0,00000000
52076,52076,0,49f000ef
52077,52077,0,00000000
52078,52078,0,16e34785
52079,52079,0,4783e46f
52080,52080,0,e399f689
52081,52081,0,d24ff0ef
52082,52082,0,078547b2
52083,52083,0,00000000
52084,52084,0,00000000
52085,52085,0,c6061141
52086,52086,0,c226c422
52087,52087,0,00efc04a
52088,52088,0,00000000
52089,52089,0,c55177a0
52090,52090,0,00000000
52091,52091,0,e7b74405
52092,52092,0,1a1077b7
52093,52093,0,751343e8
52094,52094,0,80820ff5
52095,52095,0,1a1077b7
52096,52096,0,8082c7a8
52097,52097,0,00000000
52098,52098,0,00000000
52099,52099,0,00000000
52100,52100,0,00000000
52101,52101,0,c55177a0
52102,52102,0,e7b74405
52103,52103,0,80a31c07
52104,52104,0,40b2b581
52105,52105,0,44924422
52106,52106,0,01414902
52107,52107,0,11018082
52108,52108,0,00000000
52109,52109,0,ce06ca26
52110,52110,0,00000000
52111,52111,0,078547b2
52112,52112,0,47b2c63e
52113,52113,0,fcf478e3
52114,52114,0,00000000
52115,52115,0,00000000
52116,52116,0,f819c783
52117,52117,0,00000000
52118,52118,0,0828e789
52119,52119,0,00000000
52120,52120,0,074a2783
52121,52121,0,01578863
52122,52122,0,1c0087b7
52123,52123,0,08078793
52124,52124,0,00000000
52125,52125,0,00000000
52126,52126,0,00000000
52127,52127,0,00000000
52128,52128,0,00000000
52129,52129,0,f6a4c783
52130,52130,0,f0efe399
52131,52131,0,4783e46f
52132,52132,0,e399f689
52133,52133,0,00000000
52134,52134,0,d4227179
52135,52135,0,1c07e437
52136,52136,0,f8044783
52137,52137,0,00000000
52138,52138,0,d226d606
52139,52139,0,ce4ed04a
52140,52140,0,000107a3
52141,52141,0,00000000
52142,52142,0,6c634719
52143,52143,0,00000000
52144,52144,0,173704f7
52145,52145,0,078a1a00
52146,52146,0,09470713
52147,52147,0,439c97ba
52148,52148,0,00000000
52149,52149,0,f8040413
52150,52150,0,00f10613
52151,52151,0,00000000
52152,52152,0,45014585
52153,52153,0,00000000
52154,52154,0,00ef8782
52155,52155,0,47854e50
52156,52156,0,00000000
52157,52157,0,00ef8782
52158,52158,0,47854e50
52159,52159,0,02f51963
52160,52160,0,27b7bfc5
52161,52161,0,87930034
52162,52162,0,953e0417
52163,52163,0,591c051e
52164,52164,0,c7998b85
52165,52165,0,00000000
52166,52166,0,03454783
52167,52167,0,00000000
52168,52168,0,00234505
52169,52169,0,00000000
52170,52170,0,00000000
52171,52171,0,00000000
52172,52172,0,00000000
52173,52173,0,80824501
52174,52174,0,ca09832a
52175,52175,0,00058383
52176,52176,0,47854e50
52177,52177,0,02f51963
52178,52178,0,00f14703
52179,52179,0,05300793
52180,52180,0,50b2f6e7
52181,52181,0,54925422
52182,52182,0,49f25902
52183,52183,0,80826145
52184,52184,0,00000000
52185,52185,0,49f000ef
52186,52186,0,00000000
52187,52187,0,16e34785
52188,52188,0,4783e46f
52189,52189,0,e399f689
52190,52190,0,d24ff0ef
52191,52191,0,078547b2
52192,52192,0,00000000
52193,52193,0,00000000
52194,52194,0,c6061141
52195,52195,0,c226c422
52196,52196,0,00efc04a
52197,52197,0,00000000
52198,52198,0,c55177a0
52199,52199,0,00000000
52200,52200,0,e7b74405
52201,52201,0,1a1077b7
52202,52202,0,751343e8
52203,52203,0,80820ff5
52204,52204,0,1a1077b7
52205,52205,0,8082c7a8
52206,52206,0,00000000
52207,52207,0,00000000
52208,52208,0,00000000
52209,52209,0,00000000
52210,52210,0,c55177a0
52211,52211,0,e7b74405
52212,52212,0,80a31c07
52213,52213,0,40b2b581
52214,52214,0,44924422
52215,52215,0,01414902
52216,52216,0,11018082
52217,52217,0,00000000
52218,52218,0,ce06ca26
52219,52219,0,00000000
52220,52220,0,078547b2
52221,52221,0,47b2c63e
52222,52222,0,fcf478e3
52223,52223,0,00000000
52224,52224,0,00000000
52225,52225,0,f819c783
52226,52226,0,00000000
52227,52227,0,0828e789
52228,52228,0,00000000
52229,52229,0,074a2783
52230,52230,0,01578863
52231,52231,0,1c0087b7
52232,52232,0,08078793
52233,52233,0,00000000
52234,52234,0,00000000
52235,52235,0,00000000
52236,52236,0,00000000
52237,52237,0,00000000
52238,52238,0,f6a4c783
52239,52239,0,f0efe399
52240,52240,0,4783e46f
52241,52241,0,e399f689
52242,52242,0,00000000
52243,52243,0,d4227179
52244,52244,0,1c07e437
52245,52245,0,f8044783
52246,52246,0,00000000
52247,52247,0,d226d606
52248,52248,0,ce4ed04a
52249,52249,0,000107a3
52250,52250,0,00000000
52251,52251,0,6c634719
52252,52252,0,00000000
52253,52253,0,173704f7
52254,52254,0,078a1a00
52255,52255,0,09470713
52256,52256,0,439c97ba
52257,52257,0,00000000
52258,52258,0,f8040413
52259,52259,0,00f10613
52260,52260,0,00000000
52261,52261,0,45014585
52262,52262,0,00000000
52263,52263,0,00ef8782
52264,52264,0,47854e50
52265,52265,0,00000000
52266,52266,0,00ef8782
52267,52267,0,47854e50
52268,52268,0,02f51963
52269,52269,0,27b7bfc5
52270,52270,0,87930034
52271,52271,0,953e0417
52272,52272,0,591c051e
52273,52273,0,c7998b85
52274,52274,0,00000000
52275,52275,0,03454783
52276,52276,0,00000000
52277,52277,0,00234505
52278,52278,0,00000000
52279,52279,0,00000000
52280,52280,0,00000000
52281,52281,0,00000000
52282,52282,0,80824501
52283,52283,0,ca09832a
52284,52284,0,00058383
52285,52285,0,47854e50
52286,52286,0,02f51963
52287,52287,0,00f14703
52288,52288,0,05300793
52289,52289,0,50b2f6e7
52290,52290,0,54925422
52291,52291,0,49f25902
52292,52292,0,80826145
52293,52293,0,00000000
52294,52294,0,49f000ef
52295,52295,0,00000000
52296,52296,0,16e34785
52297,52297,0,4783e46f
52298,52298,0,e399f689
52299,52299,0,d24ff0ef
52300,52300,0,078547b2
52301,52301,0,00000000
52302,52302,0,00000000
52303,52303,0,c6061141
52304,52304,0,c226c422
52305,52305,0,00efc04a
52306,52306,0,00000000
52307,52307,0,c55177a0
52308,52308,0,00000000
52309,52309,0,e7b74405
52310,52310,0,1a1077b7
52311,52311,0,751343e8
52312,52312,0,80820ff5
52313,52313,0,1a1077b7
52314,52314,0,8082c7a8
52315,52315,0,00000000
52316,52316,0,00000000
52317,52317,0,00000000
52318,52318,0,00000000
52319,52319,0,c55177a0
52320,52320,0,e7b74405
52321,52321,0,80a31c07
52322,52322,0,40b2b581
52323,52323,0,44924422
52324,52324,0,01414902
52325,52325,0,11018082
52326,52326,0,00000000
52327,52327,0,ce06ca26
52328,52328,0,00000000
52329,52329,0,078547b2
52330,52330,0,47b2c63e
52331,52331,0,fcf478e3
52332,52332,0,00000000
52333,52333,0,00000000
52334,52334,0,f819c783
52335,52335,0,00000000
52336,52336,0,0828e789
52337,52337,0,00000000
52338,52338,0,074a2783
52339,52339,0,01578863
52340,52340,0,1c0087b7
52341,52341,0,08078793
52342,52342,0,00000000
52343,52343,0,00000000
52344,52344,0,00000000
52345,52345,0,00000000
52346,52346,0,00000000
52347,52347,0,f6a4c783
52348,52348,0,f0efe399
52349,52349,0,4783e46f
52350,52350,0,e399f689
52351,52351,0,00000000
52352,52352,0,d4227179
52353,52353,0,1c07e437
52354,52354,0,f8044783
52355,52355,0,00000000
52356,52356,0,d226d606
52357,52357,0,ce4ed04a
52358,52358,0,000107a3
52359,52359,0,00000000
52360,52360,0,6c634719
52361,52361,0,00000000
52362,52362,0,173704f7
52363,52363,0,078a1a00
52364,52364,0,09470713
52365,52365,0,439c97ba
52366,52366,0,00000000
52367,52367,0,f8040413
52368,52368,0,00f10613
52369,52369,0,00000000
52370,52370,0,45014585
52371,52371,0,00000000
52372,52372,0,00ef8782
52373,52373,0,47854e50
52374,52374,0,00000000
52375,52375,0,00ef8782
52376,52376,0,47854e50
52377,52377,0,02f51963
52378,52378,0,27b7bfc5
52379,52379,0,87930034
52380,52380,0,953e0417
52381,52381,0,591c051e
52382,52382,0,c7998b85
52383,52383,0,00000000
52384,52384,0,03454783
52385,52385,0,00000000
52386,52386,0,00234505
52387,52387,0,00000000
52388,52388,0,00000000
52389,52389,0,00000000
52390,52390,0,00000000
52391,52391,0,80824501
52392,52392,0,ca09832a
52393,52393,0,00058383
52394,52394,0,47854e50
52395,52395,0,02f51963
52396,52396,0,00f14703
52397,52397,0,05300793
52398,52398,0,50b2f6e7
52399,52399,0,54925422
52400,52400,0,49f25902
52401,52401,0,80826145
52402,52402,0,00000000
52403,52403,0,49f000ef
52404,52404,0,00000000
52405,52405,0,16e34785
52406,52406,0,4783e46f
52407,52407,0,e399f689
52408,52408,0,d24ff0ef
52409,52409,0,078547b2
52410,52410,0,00000000
52411,52411,0,00000000
52412,52412,0,c6061141
52413,52413,0,c226c422
52414,52414,0,00efc04a
52415,52415,0,00000000
52416,52416,0,c55177a0
52417,52417,0,00000000
52418,52418,0,e7b74405
52419,52419,0,1a1077b7
52420,52420,0,751343e8
52421,52421,0,80820ff5
52422,52422,0,1a1077b7
52423,52423,0,8082c7a8
52424,52424,0,00000000
52425,52425,0,00000000
52426,52426,0,00000000
52427,52427,0,00000000
52428,52428,0,c55177a0
52429,52429,0,e7b74405
52430,52430,0,80a31c07
52431,52431,0,40b2b581
52432,52432,0,44924422
52433,52433,0,01414902
52434,52434,0,11018082
52435,52435,0,00000000
52436,52436,0,ce06ca26
52437,52437,0,00000000
52438,52438,0,078547b2
52439,52439,0,47b2c63e
52440,52440,0,fcf478e3
52441,52441,0,00000000
52442,52442,0,00000000
52443,52443,0,f819c783
52444,52444,0,00000000
52445,52445,0,0828e789
52446,52446,0,00000000
52447,52447,0,074a2783
52448,52448,0,01578863
52449,52449,0,1c0087b7
52450,52450,0,08078793
52451,52451,0,00000000
52452,52452,0,00000000
52453,52453,0,00000000
52454,52454,0,00000000
52455,52455,0,00000000
52456,52456,0,f6a4c783
52457,52457,0,f0efe399
52458,52458,0,4783e46f
52459,52459,0,e399f689
52460,52460,0,00000000
52461,52461,0,d4227179
52462,52462,0,1c07e437
52463,52463,0,f8044783
52464,52464,0,00000000
52465,52465,0,d226d606
52466,52466,0,ce4ed04a
52467,52467,0,000107a3
52468,52468,0,00000000
52469,52469,0,6c634719
52470,52470,0,00000000
52471,52471,0,173704f7
52472,52472,0,078a1a00
52473,52473,0,09470713
52474,52474,0,439c97ba
52475,52475,0,00000000
52476,52476,0,f8040413
52477,52477,0,00f10613
52478,52478,0,00000000
52479,52479,0,45014585
52480,52480,0,00000000
52481,52481,0,00ef8782
52482,52482,0,47854e50
52483,52483,0,00000000
52484,52484,0,00ef8782
52485,52485,0,47854e50
52486,52486,0,02f51963
52487,52487,0,27b7bfc5
52488,52488,0,87930034
52489,52489,0,953e0417
52490,52490,0,591c051e
52491,52491,0,c7998b85
52492,52492,0,00000000
52493,52493,0,03454783
52494,52494,0,00000000
52495,52495,0,00234505
52496,52496,0,00000000
52497,52497,0,00000000
52498,52498,0,00000000
52499,52499,0,00000000
52500,52500,0,80824501
52501,52501,0,ca09832a
52502,52502,0,00058383
52503,52503,0,47854e50
52504,52504,0,02f51963
52505,52505,0,00f14703
52506,52506,0,05300793
52507,52507,0,50b2f6e7
52508,52508,0,54925422
52509,52509,0,49f25902
52510,52510,0,80826145
52511,52511,0,00000000
52512,52512,0,49f000ef
52513,52513,0,00000000
52514,52514,0,16e34785
52515,52515,0,4783e46f
52516,52516,0,e399f689
52517,52517,0,d24ff0ef
52518,52518,0,078547b2
52519,52519,0,00000000
52520,52520,0,00000000
52521,52521,0,c6061141
52522,52522,0,c226c422
52523,52523,0,00efc04a
52524,52524,0,00000000
52525,52525,0,c55177a0
52526,52526,0,00000000
52527,52527,0,e7b74405
52528,52528,0,1a1077b7
52529,52529,0,751343e8
52530,52530,0,80820ff5
52531,52531,0,1a1077b7
52532,52532,0,8082c7a8
52533,52533,0,00000000
52534,52534,0,00000000
52535,52535,0,00000000
52536,52536,0,00000000
52537,52537,0,c55177a0
52538,52538,0,e7b74405
52539,52539,0,80a31c07
52540,52540,0,40b2b581
52541,52541,0,44924422
52542,52542,0,01414902
52543,52543,0,11018082
52544,52544,0,00000000
52545,52545,0,ce06ca26
52546,52546,0,00000000
52547,52547,0,078547b2
52548,52548,0,47b2c63e
52549,52549,0,fcf478e3
52550,52550,0,00000000
52551,52551,0,00000000
52552,52552,0,f819c783
52553,52553,0,00000000
52554,52554,0,0828e789
52555,52555,0,00000000
52556,52556,0,074a2783
52557,52557,0,01578863
52558,52558,0,1c0087b7
52559,52559,0,08078793
52560,52560,0,00000000
52561,52561,0,00000000
52562,52562,0,00000000
52563,52563,0,00000000
52564,52564,0,00000000
52565,52565,0,f6a4c783
52566,52566,0,f0efe399
52567,52567,0,4783e46f
52568,52568,0,e399f689
52569,52569,0,00000000
52570,52570,0,d4227179
52571,52571,0,1c07e437
52572,52572,0,f8044783
52573,52573,0,00000000
52574,52574,0,d226d606
52575,52575,0,ce4ed04a
52576,52576,0,000107a3
52577,52577,0,00000000
52578,52578,0,6c634719
52579,52579,0,00000000
52580,52580,0,173704f7
52581,52581,0,078a1a00
52582,52582,0,09470713
52583,52583,0,439c97ba
52584,52584,0,00000000
52585,52585,0,f8040413
52586,52586,0,00f10613
52587,52587,0,00000000
52588,52588,0,45014585
52589,52589,0,00000000
52590,52590,0,00ef8782
52591,52591,0,47854e50
52592,52592,0,00000000
52593,52593,0,00ef8782
52594,52594,0,47854e50
52595,52595,0,02f51963
52596,52596,0,27b7bfc5
52597,52597,0,87930034
52598,52598,0,953e0417
52599,52599,0,591c051e
52600,52600,0,c7998b85
52601,52601,0,00000000
52602,52602,0,03454783
52603,52603,0,00000000
52604,52604,0,00234505
52605,52605,0,00000000
52606,52606,0,00000000
52607,52607,0,00000000
52608,52608,0,00000000
52609,52609,0,80824501
52610,52610,0,ca09832a
52611,52611,0,00058383
52612,52612,0,47854e50
52613,52613,0,02f51963
52614,52614,0,00f14703
52615,52615,0,05300793
52616,52616,0,50b2f6e7
52617,52617,0,54925422
52618,52618,0,49f25902
52619,52619,0,80826145
52620,52620,0,00000000
52621,52621,0,49f000ef
52622,52622,0,00000000
52623,52623,0,16e34785
52624,52624,0,4783e46f
52625,52625,0,e399f689
52626,52626,0,d24ff0ef
52627,52627,0,078547b2
52628,52628,0,00000000
52629,52629,0,00000000
52630,52630,0,c6061141
52631,52631,0,c226c422
52632,52632,0,00efc04a
52633,52633,0,00000000
52634,52634,0,c55177a0
52635,52635,0,00000000
52636,52636,0,e7b74405
52637,52637,0,1a1077b7
52638,52638,0,751343e8
52639,52639,0,80820ff5
52640,52640,0,1a1077b7
52641,52641,0,8082c7a8
52642,52642,0,00000000
52643,52643,0,00000000
52644,52644,0,00000000
52645,52645,0,00000000
52646,52646,0,c55177a0
52647,52647,0,e7b74405
52648,52648,0,80a31c07
52649,52649,0,40b2b581
52650,52650,0,44924422
52651,52651,0,01414902
52652,52652,0,11018082
52653,52653,0,00000000
52654,52654,0,ce06ca26
52655,52655,0,00000000
52656,52656,0,078547b2
52657,52657,0,47b2c63e
52658,52658,0,fcf478e3
52659,52659,0,00000000
52660,52660,0,00000000
52661,52661,0,f819c783
52662,52662,0,00000000
52663,52663,0,0828e789
52664,52664,0,00000000
52665,52665,0,074a2783
52666,52666,0,01578863
52667,52667,0,1c0087b7
52668,52668,0,08078793
52669,52669,0,00000000
52670,52670,0,00000000
52671,52671,0,00000000
52672,52672,0,00000000
52673,52673,0,00000000
52674,52674,0,f6a4c783
52675,52675,0,f0efe399
52676,52676,0,4783e46f
52677,52677,0,e399f689
52678,52678,0,00000000
52679,52679,0,d4227179
52680,52680,0,1c07e437
52681,52681,0,f8044783
52682,52682,0,00000000
52683,52683,0,d226d606
52684,52684,0,ce4ed04a
52685,52685,0,000107a3
52686,52686,0,00000000
52687,52687,0,6c634719
52688,52688,0,00000000
52689,52689,0,173704f7
52690,52690,0,078a1a00
52691,52691,0,09470713
52692,52692,0,439c97ba
52693,52693,0,00000000
52694,52694,0,f8040413
52695,52695,0,00f10613
52696,52696,0,00000000
52697,52697,0,45014585
52698,52698,0,00000000
52699,52699,0,00ef8782
52700,52700,0,47854e50
52701,52701,0,00000000
52702,52702,0,00ef8782
52703,52703,0,47854e50
52704,52704,0,02f51963
52705,52705,0,27b7bfc5
52706,52706,0,87930034
52707,52707,0,953e0417
52708,52708,0,591c051e
52709,52709,0,c7998b85
52710,52710,0,00000000
52711,52711,0,03454783
52712,52712,0,00000000
52713,52713,0,00234505
52714,52714,0,00000000
52715,52715,0,00000000
52716,52716,0,00000000
52717,52717,0,00000000
52718,52718,0,80824501
52719,52719,0,ca09832a
52720,52720,0,00058383
52721,52721,0,47854e50
52722,52722,0,02f51963
52723,52723,0,00f14703
52724,52724,0,05300793
52725,52725,0,50b2f6e7
52726,52726,0,54925422
52727,52727,0,49f25902
52728,52728,0,80826145
52729,52729,0,00000000
52730,52730,0,49f000ef
52731,52731,0,00000000
52732,52732,0,16e34785
52733,52733,0,4783e46f
52734,52734,0,e399f689
52735,52735,0,d24ff0ef
52736,52736,0,078547b2
52737,52737,0,00000000
52738,52738,0,00000000
52739,52739,0,c6061141
52740,52740,0,c226c422
52741,52741,0,00efc04a
52742,52742,0,00000000
52743,52743,0,c55177a0
52744,52744,0,00000000
52745,52745,0,e7b74405
52746,52746,0,1a1077b7
52747,52747,0,751343e8
52748,52748,0,80820ff5
52749,52749,0,1a1077b7
52750,52750,0,8082c7a8
52751,52751,0,00000000
52752,52752,0,00000000
52753,52753,0,00000000
52754,52754,0,00000000
52755,52755,0,c55177a0
52756,52756,0,e7b74405
52757,52757,0,80a31c07
52758,52758,0,40b2b581
52759,52759,0,44924422
52760,52760,0,01414902
52761,52761,0,11018082
52762,52762,0,00000000
52763,52763,0,ce06ca26
52764,52764,0,00000000
52765,52765,0,078547b2
52766,52766,0,47b2c63e
52767,52767,0,fcf478e3
52768,52768,0,00000000
52769,52769,0,00000000
52770,52770,0,f819c783
52771,52771,0,00000000
52772,52772,0,0828e789
52773,52773,0,00000000
52774,52774,0,074a2783
